season,episodeNumber,episodeTitle,sceneNumber,location,sublocation,sceneStart,sceneEnd,name,sceneDuration
7,4,The Spoils of War,26,The Crownlands,Dragonstone,0:27:36,0:28:13,Tyrion Lannister,37
7,4,The Spoils of War,26,The Crownlands,Dragonstone,0:27:36,0:28:13,Lord Varys,37
7,4,The Spoils of War,27,The Crownlands,Dragonstone,0:28:13,0:28:18,Daenerys Targaryen,5
7,4,The Spoils of War,27,The Crownlands,Dragonstone,0:28:13,0:28:18,Missandei,5
7,4,The Spoils of War,27,The Crownlands,Dragonstone,0:28:13,0:28:18,Jon Snow,5
7,4,The Spoils of War,27,The Crownlands,Dragonstone,0:28:13,0:28:18,Davos Seaworth,5
7,4,The Spoils of War,27,The Crownlands,Dragonstone,0:28:13,0:28:18,Tyrion Lannister,5
7,4,The Spoils of War,27,The Crownlands,Dragonstone,0:28:13,0:28:18,Lord Varys,5
7,4,The Spoils of War,27,The Crownlands,Dragonstone,0:28:13,0:28:18,Drogon,5
7,4,The Spoils of War,27,The Crownlands,Dragonstone,0:28:13,0:28:18,Viserion,5
7,4,The Spoils of War,27,The Crownlands,Dragonstone,0:28:13,0:28:18,Rhaegal,5
7,4,The Spoils of War,28,The Crownlands,Dragonstone,0:28:18,0:28:55,Daenerys Targaryen,37
7,4,The Spoils of War,28,The Crownlands,Dragonstone,0:28:18,0:28:55,Missandei,37
7,4,The Spoils of War,28,The Crownlands,Dragonstone,0:28:18,0:28:55,Jon Snow,37
7,4,The Spoils of War,28,The Crownlands,Dragonstone,0:28:18,0:28:55,Davos Seaworth,37
7,4,The Spoils of War,28,The Crownlands,Dragonstone,0:28:18,0:28:55,Tyrion Lannister,37
7,4,The Spoils of War,28,The Crownlands,Dragonstone,0:28:18,0:28:55,Lord Varys,37
7,4,The Spoils of War,29,The Crownlands,Dragonstone,0:28:55,0:28:58,Daenerys Targaryen,3
7,4,The Spoils of War,29,The Crownlands,Dragonstone,0:28:55,0:28:58,Missandei,3
7,4,The Spoils of War,29,The Crownlands,Dragonstone,0:28:55,0:28:58,Jon Snow,3
7,4,The Spoils of War,29,The Crownlands,Dragonstone,0:28:55,0:28:58,Davos Seaworth,3
7,4,The Spoils of War,29,The Crownlands,Dragonstone,0:28:55,0:28:58,Tyrion Lannister,3
7,4,The Spoils of War,29,The Crownlands,Dragonstone,0:28:55,0:28:58,Lord Varys,3
7,4,The Spoils of War,29,The Crownlands,Dragonstone,0:28:55,0:28:58,Drogon,3
7,4,The Spoils of War,29,The Crownlands,Dragonstone,0:28:55,0:28:58,Viserion,3
7,4,The Spoils of War,29,The Crownlands,Dragonstone,0:28:55,0:28:58,Rhaegal,3
7,4,The Spoils of War,30,The North,Winterfell,0:28:58,0:29:17,Brienne of Tarth,19
7,4,The Spoils of War,30,The North,Winterfell,0:28:58,0:29:17,Podrick Payne,19
7,4,The Spoils of War,31,The North,Winterfell,0:29:17,0:29:48,Brienne of Tarth,31
7,4,The Spoils of War,31,The North,Winterfell,0:29:17,0:29:48,Podrick Payne,31
7,4,The Spoils of War,31,The North,Winterfell,0:29:17,0:29:48,Arya Stark,31
7,4,The Spoils of War,32,The North,Winterfell,0:29:48,0:29:56,Sansa Stark,8
7,4,The Spoils of War,32,The North,Winterfell,0:29:48,0:29:56,Petyr Baelish,8
7,4,The Spoils of War,33,The North,Winterfell,0:29:56,0:32:26,Sansa Stark,150
7,4,The Spoils of War,33,The North,Winterfell,0:29:56,0:32:26,Petyr Baelish,150
7,4,The Spoils of War,33,The North,Winterfell,0:29:56,0:32:26,Brienne of Tarth,150
7,4,The Spoils of War,33,The North,Winterfell,0:29:56,0:32:26,Podrick Payne,150
7,4,The Spoils of War,33,The North,Winterfell,0:29:56,0:32:26,Arya Stark,150
7,4,The Spoils of War,34,The Crownlands,Dragonstone,0:32:26,0:33:01,Jon Snow,35
7,4,The Spoils of War,34,The Crownlands,Dragonstone,0:32:26,0:33:01,Davos Seaworth,35
7,4,The Spoils of War,35,The Crownlands,Dragonstone,0:33:01,0:34:44,Jon Snow,103
7,4,The Spoils of War,35,The Crownlands,Dragonstone,0:33:01,0:34:44,Davos Seaworth,103
7,4,The Spoils of War,35,The Crownlands,Dragonstone,0:33:01,0:34:44,Missandei,103
7,4,The Spoils of War,36,The Crownlands,Dragonstone,0:34:44,0:34:54,Theon Greyjoy,10
7,4,The Spoils of War,36,The Crownlands,Dragonstone,0:34:44,0:34:54,Harrag,10
7,4,The Spoils of War,37,The Crownlands,Dragonstone,0:34:54,0:36:22,Theon Greyjoy,88
7,4,The Spoils of War,37,The Crownlands,Dragonstone,0:34:54,0:36:22,Harrag,88
7,4,The Spoils of War,37,The Crownlands,Dragonstone,0:34:54,0:36:22,Jon Snow,88
7,4,The Spoils of War,37,The Crownlands,Dragonstone,0:34:54,0:36:22,Davos Seaworth,88
7,4,The Spoils of War,37,The Crownlands,Dragonstone,0:34:54,0:36:22,Missandei,88
7,4,The Spoils of War,38,The Crownlands,Blackwater Rush,0:36:22,0:36:37,Bronn,15
7,4,The Spoils of War,38,The Crownlands,Blackwater Rush,0:36:22,0:36:37,Jaime Lannister,15
7,4,The Spoils of War,39,The Crownlands,Blackwater Rush,0:36:37,0:37:10,Bronn,33
7,4,The Spoils of War,39,The Crownlands,Blackwater Rush,0:36:37,0:37:10,Jaime Lannister,33
7,4,The Spoils of War,39,The Crownlands,Blackwater Rush,0:36:37,0:37:10,Randyll Tarly,33
7,4,The Spoils of War,40,The Crownlands,Blackwater Rush,0:37:10,0:37:17,Bronn,7
7,4,The Spoils of War,40,The Crownlands,Blackwater Rush,0:37:10,0:37:17,Jaime Lannister,7
7,4,The Spoils of War,41,The Crownlands,Blackwater Rush,0:37:17,0:38:48,Bronn,91
7,4,The Spoils of War,41,The Crownlands,Blackwater Rush,0:37:17,0:38:48,Jaime Lannister,91
7,4,The Spoils of War,41,The Crownlands,Blackwater Rush,0:37:17,0:38:48,Dickon Tarly,91
7,4,The Spoils of War,42,The Crownlands,Blackwater Rush,0:38:48,0:39:29,Bronn,41
7,4,The Spoils of War,42,The Crownlands,Blackwater Rush,0:38:48,0:39:29,Jaime Lannister,41
7,4,The Spoils of War,42,The Crownlands,Blackwater Rush,0:38:48,0:39:29,Dickon Tarly,41
7,4,The Spoils of War,42,The Crownlands,Blackwater Rush,0:38:48,0:39:29,Randyll Tarly,41
7,4,The Spoils of War,44,The Crownlands,Blackwater Rush,0:39:47,0:40:24,Bronn,37
7,4,The Spoils of War,44,The Crownlands,Blackwater Rush,0:39:47,0:40:24,Jaime Lannister,37
7,4,The Spoils of War,44,The Crownlands,Blackwater Rush,0:39:47,0:40:24,Dickon Tarly,37
7,4,The Spoils of War,44,The Crownlands,Blackwater Rush,0:39:47,0:40:24,Randyll Tarly,37
7,4,The Spoils of War,45,The Crownlands,Blackwater Rush,0:40:24,0:40:45,Bronn,21
7,4,The Spoils of War,45,The Crownlands,Blackwater Rush,0:40:24,0:40:45,Jaime Lannister,21
7,4,The Spoils of War,45,The Crownlands,Blackwater Rush,0:40:24,0:40:45,Dickon Tarly,21
7,4,The Spoils of War,45,The Crownlands,Blackwater Rush,0:40:24,0:40:45,Randyll Tarly,21
7,4,The Spoils of War,45,The Crownlands,Blackwater Rush,0:40:24,0:40:45,Drogon,21
7,4,The Spoils of War,45,The Crownlands,Blackwater Rush,0:40:24,0:40:45,Daenerys Targaryen,21
7,4,The Spoils of War,47,The Crownlands,Blackwater Rush,0:40:58,0:41:02,Dickon Tarly,4
7,4,The Spoils of War,49,The Crownlands,Blackwater Rush,0:41:24,0:41:27,Jaime Lannister,3
7,4,The Spoils of War,51,The Crownlands,Blackwater Rush,0:41:49,0:41:51,Jaime Lannister,2
7,4,The Spoils of War,53,The Crownlands,Blackwater Rush,0:42:11,0:42:13,Daenerys Targaryen,2
7,4,The Spoils of War,53,The Crownlands,Blackwater Rush,0:42:11,0:42:13,Drogon,2
7,4,The Spoils of War,55,The Crownlands,Blackwater Rush,0:42:17,0:42:29,Daenerys Targaryen,12
7,4,The Spoils of War,55,The Crownlands,Blackwater Rush,0:42:17,0:42:29,Drogon,12
7,4,The Spoils of War,56,The Crownlands,Blackwater Rush,0:42:29,0:43:09,Daenerys Targaryen,40
7,4,The Spoils of War,56,The Crownlands,Blackwater Rush,0:42:29,0:43:09,Drogon,40
7,4,The Spoils of War,56,The Crownlands,Blackwater Rush,0:42:29,0:43:09,Bronn,40
7,4,The Spoils of War,56,The Crownlands,Blackwater Rush,0:42:29,0:43:09,Jaime Lannister,40
7,4,The Spoils of War,57,The Crownlands,Blackwater Rush,0:43:09,0:43:19,Daenerys Targaryen,10
7,4,The Spoils of War,57,The Crownlands,Blackwater Rush,0:43:09,0:43:19,Drogon,10
7,4,The Spoils of War,58,The Crownlands,Blackwater Rush,0:43:19,0:43:34,Jaime Lannister,15
7,4,The Spoils of War,58,The Crownlands,Blackwater Rush,0:43:19,0:43:34,Bronn,15
7,4,The Spoils of War,59,The Crownlands,Blackwater Rush,0:43:34,0:43:36,Jaime Lannister,2
7,4,The Spoils of War,60,The Crownlands,Blackwater Rush,0:43:36,0:43:44,Drogon,8
7,4,The Spoils of War,61,The Crownlands,Blackwater Rush,0:43:44,0:43:54,Jaime Lannister,10
7,4,The Spoils of War,62,The Crownlands,Blackwater Rush,0:43:54,0:43:59,Jaime Lannister,5
7,4,The Spoils of War,62,The Crownlands,Blackwater Rush,0:43:54,0:43:59,Dickon Tarly,5
7,4,The Spoils of War,63,The Crownlands,Blackwater Rush,0:43:59,0:45:11,Bronn,72
7,4,The Spoils of War,63,The Crownlands,Blackwater Rush,0:43:59,0:45:11,Drogon,72
7,4,The Spoils of War,64,The Crownlands,Blackwater Rush,0:45:11,0:45:52,Bronn,41
7,4,The Spoils of War,65,The Crownlands,Blackwater Rush,0:45:52,0:45:57,Daenerys Targaryen,5
7,4,The Spoils of War,65,The Crownlands,Blackwater Rush,0:45:52,0:45:57,Drogon,5
7,4,The Spoils of War,66,The Crownlands,Blackwater Rush,0:45:57,0:46:08,Daenerys Targaryen,11
7,4,The Spoils of War,66,The Crownlands,Blackwater Rush,0:45:57,0:46:08,Drogon,11
7,4,The Spoils of War,66,The Crownlands,Blackwater Rush,0:45:57,0:46:08,Tyrion Lannister,11
7,4,The Spoils of War,66,The Crownlands,Blackwater Rush,0:45:57,0:46:08,Qhono,11
7,4,The Spoils of War,68,The Crownlands,Blackwater Rush,0:46:14,0:46:21,Tyrion Lannister,7
7,4,The Spoils of War,68,The Crownlands,Blackwater Rush,0:46:14,0:46:21,Qhono,7
7,4,The Spoils of War,70,The Crownlands,Blackwater Rush,0:46:28,0:46:29,Tyrion Lannister,1
7,4,The Spoils of War,71,The Crownlands,Blackwater Rush,0:46:29,0:46:46,Jaime Lannister,17
7,4,The Spoils of War,72,The Crownlands,Blackwater Rush,0:46:46,0:47:13,Daenerys Targaryen,27
7,4,The Spoils of War,72,The Crownlands,Blackwater Rush,0:46:46,0:47:13,Drogon,27
7,4,The Spoils of War,72,The Crownlands,Blackwater Rush,0:46:46,0:47:13,Jaime Lannister,27
7,4,The Spoils of War,73,The Crownlands,Blackwater Rush,0:47:13,0:47:27,Daenerys Targaryen,14
7,4,The Spoils of War,73,The Crownlands,Blackwater Rush,0:47:13,0:47:27,Drogon,14
7,4,The Spoils of War,73,The Crownlands,Blackwater Rush,0:47:13,0:47:27,Bronn,14
7,4,The Spoils of War,73,The Crownlands,Blackwater Rush,0:47:13,0:47:27,Tyrion Lannister,14
7,4,The Spoils of War,73,The Crownlands,Blackwater Rush,0:47:13,0:47:27,Qhono,14
7,4,The Spoils of War,74,The Crownlands,Blackwater Rush,0:47:27,0:47:48,Daenerys Targaryen,21
7,4,The Spoils of War,74,The Crownlands,Blackwater Rush,0:47:27,0:47:48,Drogon,21
7,4,The Spoils of War,74,The Crownlands,Blackwater Rush,0:47:27,0:47:48,Bronn,21
7,4,The Spoils of War,74,The Crownlands,Blackwater Rush,0:47:27,0:47:48,Tyrion Lannister,21
7,4,The Spoils of War,75,The Crownlands,Blackwater Rush,0:47:48,0:48:09,Daenerys Targaryen,21
7,4,The Spoils of War,75,The Crownlands,Blackwater Rush,0:47:48,0:48:09,Drogon,21
7,4,The Spoils of War,75,The Crownlands,Blackwater Rush,0:47:48,0:48:09,Bronn,21
7,4,The Spoils of War,76,The Crownlands,Blackwater Rush,0:48:09,0:48:12,Tyrion Lannister,3
7,4,The Spoils of War,76,The Crownlands,Blackwater Rush,0:48:09,0:48:12,Qhono,3
7,4,The Spoils of War,77,The Crownlands,Blackwater Rush,0:48:12,0:48:20,Daenerys Targaryen,8
7,4,The Spoils of War,77,The Crownlands,Blackwater Rush,0:48:12,0:48:20,Drogon,8
7,4,The Spoils of War,77,The Crownlands,Blackwater Rush,0:48:12,0:48:20,Bronn,8
7,4,The Spoils of War,77,The Crownlands,Blackwater Rush,0:48:12,0:48:20,Tyrion Lannister,8
7,4,The Spoils of War,78,The Crownlands,Blackwater Rush,0:48:20,0:48:45,Daenerys Targaryen,25
7,4,The Spoils of War,78,The Crownlands,Blackwater Rush,0:48:20,0:48:45,Drogon,25
7,4,The Spoils of War,78,The Crownlands,Blackwater Rush,0:48:20,0:48:45,Bronn,25
7,4,The Spoils of War,79,The Crownlands,Blackwater Rush,0:48:45,0:48:59,Daenerys Targaryen,14
7,4,The Spoils of War,79,The Crownlands,Blackwater Rush,0:48:45,0:48:59,Drogon,14
7,4,The Spoils of War,80,The Crownlands,Blackwater Rush,0:48:59,0:49:12,Daenerys Targaryen,13
7,4,The Spoils of War,80,The Crownlands,Blackwater Rush,0:48:59,0:49:12,Drogon,13
7,4,The Spoils of War,80,The Crownlands,Blackwater Rush,0:48:59,0:49:12,Jaime Lannister,13
7,4,The Spoils of War,81,The Crownlands,Blackwater Rush,0:49:12,0:49:20,Tyrion Lannister,8
7,4,The Spoils of War,81,The Crownlands,Blackwater Rush,0:49:12,0:49:20,Jaime Lannister,8
7,4,The Spoils of War,82,The Crownlands,Blackwater Rush,0:49:20,0:49:33,Jaime Lannister,13
7,4,The Spoils of War,82,The Crownlands,Blackwater Rush,0:49:20,0:49:33,Drogon,13
7,4,The Spoils of War,82,The Crownlands,Blackwater Rush,0:49:20,0:49:33,Daenerys Targaryen,13
7,4,The Spoils of War,82,The Crownlands,Blackwater Rush,0:49:20,0:49:33,Tyrion Lannister,13
7,4,The Spoils of War,82,The Crownlands,Blackwater Rush,0:49:20,0:49:33,Qhono,13
7,4,The Spoils of War,83,The Crownlands,Blackwater Rush,0:49:33,0:49:40,Jaime Lannister,7
7,4,The Spoils of War,83,The Crownlands,Blackwater Rush,0:49:33,0:49:40,Drogon,7
7,4,The Spoils of War,83,The Crownlands,Blackwater Rush,0:49:33,0:49:40,Daenerys Targaryen,7
7,4,The Spoils of War,84,The Crownlands,Blackwater Rush,0:49:40,0:49:43,Jaime Lannister,3
7,4,The Spoils of War,84,The Crownlands,Blackwater Rush,0:49:40,0:49:43,Drogon,3
7,4,The Spoils of War,84,The Crownlands,Blackwater Rush,0:49:40,0:49:43,Daenerys Targaryen,3
7,4,The Spoils of War,84,The Crownlands,Blackwater Rush,0:49:40,0:49:43,Bronn,3
7,4,The Spoils of War,85,The Crownlands,Blackwater Rush,0:49:43,0:49:46,Jaime Lannister,3
7,4,The Spoils of War,85,The Crownlands,Blackwater Rush,0:49:43,0:49:46,Bronn,3
7,4,The Spoils of War,86,The Crownlands,Blackwater Rush,0:49:46,0:50:05,Jaime Lannister,19
7,5,Eastwatch,1,The Crownlands,Blackwater Rush,0:03:55,0:05:41,Bronn,106
7,5,Eastwatch,1,The Crownlands,Blackwater Rush,0:03:55,0:05:41,Jaime Lannister,106
7,5,Eastwatch,2,The Crownlands,Blackwater Rush,0:05:41,0:05:46,Jaime Lannister,5
7,5,Eastwatch,3,The Crownlands,Blackwater Rush,0:05:46,0:06:29,Tyrion Lannister,43
7,5,Eastwatch,4,The Crownlands,Blackwater Rush,0:06:29,0:06:38,Drogon,9
7,5,Eastwatch,6,The Crownlands,Blackwater Rush,0:06:41,0:11:21,Drogon,280
7,5,Eastwatch,6,The Crownlands,Blackwater Rush,0:06:41,0:11:21,Daenerys Targaryen,280
7,5,Eastwatch,6,The Crownlands,Blackwater Rush,0:06:41,0:11:21,Tyrion Lannister,280
7,5,Eastwatch,6,The Crownlands,Blackwater Rush,0:06:41,0:11:21,Qhono,280
7,5,Eastwatch,6,The Crownlands,Blackwater Rush,0:06:41,0:11:21,Randyll Tarly,280
7,5,Eastwatch,6,The Crownlands,Blackwater Rush,0:06:41,0:11:21,Dickon Tarly,280
7,5,Eastwatch,7,The Crownlands,Blackwater Rush,0:11:21,0:11:53,Drogon,32
7,5,Eastwatch,7,The Crownlands,Blackwater Rush,0:11:21,0:11:53,Daenerys Targaryen,32
7,5,Eastwatch,7,The Crownlands,Blackwater Rush,0:11:21,0:11:53,Tyrion Lannister,32
7,5,Eastwatch,7,The Crownlands,Blackwater Rush,0:11:21,0:11:53,Qhono,32
7,5,Eastwatch,8,The Crownlands,King's Landing,0:11:53,0:12:04,Jaime Lannister,11
7,5,Eastwatch,8,The Crownlands,King's Landing,0:11:53,0:12:04,Qyburn,11
7,5,Eastwatch,9,The Crownlands,King's Landing,0:12:04,0:14:33,Jaime Lannister,149
7,5,Eastwatch,9,The Crownlands,King's Landing,0:12:04,0:14:33,Cersei Lannister,149
7,5,Eastwatch,10,The Crownlands,Dragonstone,0:14:33,0:16:31,Jon Snow,118
7,5,Eastwatch,10,The Crownlands,Dragonstone,0:14:33,0:16:31,Drogon,118
7,5,Eastwatch,10,The Crownlands,Dragonstone,0:14:33,0:16:31,Daenerys Targaryen,118
7,5,Eastwatch,11,The Crownlands,Dragonstone,0:16:31,0:16:58,Jon Snow,27
7,5,Eastwatch,11,The Crownlands,Dragonstone,0:16:31,0:16:58,Drogon,27
7,5,Eastwatch,11,The Crownlands,Dragonstone,0:16:31,0:16:58,Rhaegal,27
7,5,Eastwatch,11,The Crownlands,Dragonstone,0:16:31,0:16:58,Viserion,27
7,5,Eastwatch,11,The Crownlands,Dragonstone,0:16:31,0:16:58,Daenerys Targaryen,27
7,5,Eastwatch,12,The Crownlands,Dragonstone,0:16:58,0:17:51,Jon Snow,53
7,5,Eastwatch,12,The Crownlands,Dragonstone,0:16:58,0:17:51,Daenerys Targaryen,53
7,5,Eastwatch,13,The Crownlands,Dragonstone,0:17:51,0:18:58,Jon Snow,67
7,5,Eastwatch,13,The Crownlands,Dragonstone,0:17:51,0:18:58,Daenerys Targaryen,67
7,5,Eastwatch,13,The Crownlands,Dragonstone,0:17:51,0:18:58,Qhono,67
7,5,Eastwatch,13,The Crownlands,Dragonstone,0:17:51,0:18:58,Jorah Mormont,67
7,5,Eastwatch,14,The North,Winterfell,0:18:58,0:19:10,Bran Stark,12
7,5,Eastwatch,19,North of the Wall,South to the Wall,0:20:08,0:20:14,The Night King,6
7,5,Eastwatch,19,North of the Wall,South to the Wall,0:20:08,0:20:14,White Walker,6
7,5,Eastwatch,20,The North,Winterfell,0:20:14,0:20:26,Bran Stark,12
7,5,Eastwatch,20,The North,Winterfell,0:20:14,0:20:26,Maester Wolkan,12
7,5,Eastwatch,21,The Reach,Oldtown,0:20:26,0:23:09,Archmaester Ebrose,163
7,5,Eastwatch,21,The Reach,Oldtown,0:20:26,0:23:09,Samwell Tarly,163
7,5,Eastwatch,22,The Reach,Oldtown,0:23:09,0:23:27,Archmaester Ebrose,18
7,5,Eastwatch,23,The Crownlands,Dragonstone,0:23:27,0:25:09,Tyrion Lannister,102
7,5,Eastwatch,23,The Crownlands,Dragonstone,0:23:27,0:25:09,Lord Varys,102
7,5,Eastwatch,24,The Crownlands,Dragonstone,0:25:09,0:28:45,Jon Snow,216
7,5,Eastwatch,24,The Crownlands,Dragonstone,0:25:09,0:28:45,Daenerys Targaryen,216
7,5,Eastwatch,24,The Crownlands,Dragonstone,0:25:09,0:28:45,Tyrion Lannister,216
7,5,Eastwatch,24,The Crownlands,Dragonstone,0:25:09,0:28:45,Lord Varys,216
7,5,Eastwatch,24,The Crownlands,Dragonstone,0:25:09,0:28:45,Jorah Mormont,216
7,5,Eastwatch,24,The Crownlands,Dragonstone,0:25:09,0:28:45,Davos Seaworth,216
7,5,Eastwatch,25,The North,Winterfell,0:28:45,0:29:35,Arya Stark,50
7,5,Eastwatch,25,The North,Winterfell,0:28:45,0:29:35,Sansa Stark,50
7,5,Eastwatch,25,The North,Winterfell,0:28:45,0:29:35,Robett Glover,50
7,5,Eastwatch,25,The North,Winterfell,0:28:45,0:29:35,Yohn Royce,50
7,5,Eastwatch,26,The North,Winterfell,0:29:35,0:31:43,Arya Stark,128
7,5,Eastwatch,26,The North,Winterfell,0:29:35,0:31:43,Sansa Stark,128
7,5,Eastwatch,27,The Crownlands,King's Landing,0:31:43,0:32:23,Davos Seaworth,40
7,5,Eastwatch,27,The Crownlands,King's Landing,0:31:43,0:32:23,Tyrion Lannister,40
7,5,Eastwatch,28,The Crownlands,King's Landing,0:32:23,0:32:50,Bronn,27
7,5,Eastwatch,28,The Crownlands,King's Landing,0:32:23,0:32:50,Jaime Lannister,27
7,5,Eastwatch,29,The Crownlands,King's Landing,0:32:50,0:33:03,Bronn,13
7,5,Eastwatch,29,The Crownlands,King's Landing,0:32:50,0:33:03,Jaime Lannister,13
7,5,Eastwatch,29,The Crownlands,King's Landing,0:32:50,0:33:03,Tyrion Lannister,13
7,5,Eastwatch,30,The Crownlands,King's Landing,0:33:03,0:34:46,Jaime Lannister,103
7,5,Eastwatch,30,The Crownlands,King's Landing,0:33:03,0:34:46,Tyrion Lannister,103
7,5,Eastwatch,31,The Crownlands,King's Landing,0:34:46,0:37:10,Davos Seaworth,144
7,5,Eastwatch,31,The Crownlands,King's Landing,0:34:46,0:37:10,Gendry,144
7,5,Eastwatch,32,The Crownlands,King's Landing,0:37:10,0:39:16,Davos Seaworth,126
7,5,Eastwatch,32,The Crownlands,King's Landing,0:37:10,0:39:16,Gendry,126
7,5,Eastwatch,32,The Crownlands,King's Landing,0:37:10,0:39:16,Kevin Eldon,126
7,5,Eastwatch,32,The Crownlands,King's Landing,0:37:10,0:39:16,Laurence Spellman,126
7,5,Eastwatch,33,The Crownlands,King's Landing,0:39:16,0:40:19,Davos Seaworth,63
7,5,Eastwatch,33,The Crownlands,King's Landing,0:39:16,0:40:19,Gendry,63
7,5,Eastwatch,33,The Crownlands,King's Landing,0:39:16,0:40:19,Kevin Eldon,63
7,5,Eastwatch,33,The Crownlands,King's Landing,0:39:16,0:40:19,Laurence Spellman,63
7,5,Eastwatch,33,The Crownlands,King's Landing,0:39:16,0:40:19,Tyrion Lannister,63
7,5,Eastwatch,34,The Crownlands,King's Landing,0:40:19,0:40:35,Jaime Lannister,16
7,5,Eastwatch,34,The Crownlands,King's Landing,0:40:19,0:40:35,Qyburn,16
7,5,Eastwatch,34,The Crownlands,King's Landing,0:40:19,0:40:35,Cersei Lannister,16
7,5,Eastwatch,35,The Crownlands,King's Landing,0:40:35,0:43:14,Jaime Lannister,159
7,5,Eastwatch,35,The Crownlands,King's Landing,0:40:35,0:43:14,Cersei Lannister,159
7,5,Eastwatch,36,The Crownlands,Dragonstone,0:43:14,0:43:34,Davos Seaworth,20
7,5,Eastwatch,36,The Crownlands,Dragonstone,0:43:14,0:43:34,Gendry,20
7,5,Eastwatch,37,The Crownlands,Dragonstone,0:43:34,0:45:18,Davos Seaworth,104
7,5,Eastwatch,37,The Crownlands,Dragonstone,0:43:34,0:45:18,Gendry,104
7,5,Eastwatch,37,The Crownlands,Dragonstone,0:43:34,0:45:18,Jon Snow,104
7,5,Eastwatch,38,The Crownlands,Dragonstone,0:45:18,0:45:56,Jorah Mormont,38
7,5,Eastwatch,38,The Crownlands,Dragonstone,0:45:18,0:45:56,Tyrion Lannister,38
7,5,Eastwatch,39,The Crownlands,Dragonstone,0:45:56,0:46:19,Jorah Mormont,23
7,5,Eastwatch,39,The Crownlands,Dragonstone,0:45:56,0:46:19,Tyrion Lannister,23
7,5,Eastwatch,39,The Crownlands,Dragonstone,0:45:56,0:46:19,Daenerys Targaryen,23
7,5,Eastwatch,39,The Crownlands,Dragonstone,0:45:56,0:46:19,Qhono,23
7,5,Eastwatch,40,The Crownlands,Dragonstone,0:46:19,0:47:21,Jorah Mormont,62
7,5,Eastwatch,40,The Crownlands,Dragonstone,0:46:19,0:47:21,Tyrion Lannister,62
7,5,Eastwatch,40,The Crownlands,Dragonstone,0:46:19,0:47:21,Daenerys Targaryen,62
7,5,Eastwatch,40,The Crownlands,Dragonstone,0:46:19,0:47:21,Qhono,62
7,5,Eastwatch,40,The Crownlands,Dragonstone,0:46:19,0:47:21,Jon Snow,62
7,5,Eastwatch,40,The Crownlands,Dragonstone,0:46:19,0:47:21,Davos Seaworth,62
7,5,Eastwatch,40,The Crownlands,Dragonstone,0:46:19,0:47:21,Gendry,62
7,5,Eastwatch,41,The Reach,Oldtown,0:47:21,0:49:09,Samwell Tarly,108
7,5,Eastwatch,41,The Reach,Oldtown,0:47:21,0:49:09,Gilly,108
7,5,Eastwatch,41,The Reach,Oldtown,0:47:21,0:49:09,Baby Sam,108
7,5,Eastwatch,42,The Reach,Oldtown,0:49:09,0:50:01,Samwell Tarly,52
7,5,Eastwatch,43,The Reach,Oldtown,0:50:01,0:50:43,Samwell Tarly,42
7,5,Eastwatch,43,The Reach,Oldtown,0:50:01,0:50:43,Gilly,42
7,5,Eastwatch,43,The Reach,Oldtown,0:50:01,0:50:43,Baby Sam,42
7,5,Eastwatch,44,The North,Winterfell,0:50:43,0:51:19,Petyr Baelish,36
7,5,Eastwatch,44,The North,Winterfell,0:50:43,0:51:19,Adele Smyth-Kennedy,36
7,5,Eastwatch,44,The North,Winterfell,0:50:43,0:51:19,Arya Stark,36
7,5,Eastwatch,45,The North,Winterfell,0:51:19,0:51:39,Petyr Baelish,20
7,5,Eastwatch,45,The North,Winterfell,0:51:19,0:51:39,Yohn Royce,20
7,5,Eastwatch,45,The North,Winterfell,0:51:19,0:51:39,Robett Glover,20
7,5,Eastwatch,45,The North,Winterfell,0:51:19,0:51:39,Arya Stark,20
7,5,Eastwatch,46,The North,Winterfell,0:51:39,0:52:27,Petyr Baelish,48
7,5,Eastwatch,46,The North,Winterfell,0:51:39,0:52:27,Maester Wolkan,48
7,5,Eastwatch,46,The North,Winterfell,0:51:39,0:52:27,Arya Stark,48
7,5,Eastwatch,47,The North,Winterfell,0:52:27,0:52:50,Petyr Baelish,23
7,5,Eastwatch,47,The North,Winterfell,0:52:27,0:52:50,Arya Stark,23
7,5,Eastwatch,48,The North,Winterfell,0:52:50,0:54:15,Arya Stark,85
7,5,Eastwatch,49,The North,Winterfell,0:54:14,0:54:33,Petyr Baelish,19
7,5,Eastwatch,49,The North,Winterfell,0:54:14,0:54:33,Arya Stark,19
